,bus,carrier,p_nom,year_removed
DE0 D4 biomass,DE0 D4,biomass,8.3582,2037
DE0 D5 biomass,DE0 D5,biomass,6.792,2037
DE0 E0 biomass,DE0 E0,biomass,40.6643,2037
DE0 F0 biomass,DE0 F0,biomass,64.167,2037
DE0 G0 biomass,DE0 G0,biomass,27.282,2037
DE0 11 biomass,DE0 11,biomass,19.8553,2036
DE0 12 biomass,DE0 12,biomass,8.824,2036
DE0 13 biomass,DE0 13,biomass,17.0371,2036
DE0 14 biomass,DE0 14,biomass,41.7976,2036
DE0 21 biomass,DE0 21,biomass,50.7072,2036
DE0 22 biomass,DE0 22,biomass,42.003,2036
DE0 23 biomass,DE0 23,biomass,45.104,2036
DE0 24 biomass,DE0 24,biomass,18.507,2036
DE0 25 biomass,DE0 25,biomass,37.2475,2036
DE0 26 biomass,DE0 26,biomass,16.2018,2036
DE0 27 biomass,DE0 27,biomass,56.48876,2036
DE0 40 biomass,DE0 40,biomass,48.565,2036
DE0 60 biomass,DE0 60,biomass,0.15,2036
DE0 71 biomass,DE0 71,biomass,6.4902,2036
DE0 72 biomass,DE0 72,biomass,3.0,2036
DE0 73 biomass,DE0 73,biomass,8.967500000000001,2036
DE0 80 biomass,DE0 80,biomass,42.617,2036
DE0 91 biomass,DE0 91,biomass,29.052,2036
DE0 92 biomass,DE0 92,biomass,33.248,2036
DE0 93 biomass,DE0 93,biomass,55.533,2036
DE0 94 biomass,DE0 94,biomass,98.6553,2036
DE0 A1 biomass,DE0 A1,biomass,13.274000000000001,2036
DE0 A2 biomass,DE0 A2,biomass,10.658999999999999,2036
DE0 A3 biomass,DE0 A3,biomass,38.3079,2036
DE0 A4 biomass,DE0 A4,biomass,15.2493,2036
DE0 A5 biomass,DE0 A5,biomass,27.726999999999997,2036
DE0 B1 biomass,DE0 B1,biomass,23.171,2036
DE0 B2 biomass,DE0 B2,biomass,6.3475,2036
